State-Name,State-Abbreviation,Metro-Name,Regular-Current,Regular-Yesterday,Regular-Change,Mid-Grade-Current,Mid-Grade-Yesterday,Mid-Grade-Change,Premium-Current,Premium-Yesterday,Premium-Change,Diesel-Current,Diesel-Yesterday,Diesel-Change,Currency,Unit,Date
Alaska,AK,Anchorage,5.03,5.0245,0.0055000000000005045,5.2841,5.3319,-0.04780000000000051,5.5478,5.5401,0.007699999999999818,6.6465,6.6306,0.01589999999999936,U.S Dollar,US Gallon,2026-09-21
Alaska,AK,Fairbanks,5.0428,5.0431,-0.000300000000000189,5.3134,5.324,-0.010600000000000165,5.5396,5.5072,0.032399999999999984,6.7282,6.6976,0.03059999999999974,U.S Dollar,US Gallon,2026-09-21
Alaska,AK,Juneau,4.879,4.9261,-0.047100000000000364,4.9423,4.9423,0.0,5.249,5.249,0.0,6.244,6.3257,-0.08170000000000055,U.S Dollar,US Gallon,2026-09-21
Alabama,AL,Anniston-Oxford,3.9538,3.9543,-0.0004999999999997229,4.357,4.3657,-0.008700000000000152,4.7913,4.8348,-0.04350000000000076,6.1156,6.1582,-0.04260000000000019,U.S Dollar,US Gallon,2026-09-21
Alabama,AL,Auburn,3.9992,3.9983,0.0009000000000001229,4.4234,4.4501,-0.026699999999999946,4.8872,4.8774,0.009800000000000253,6.1192,6.1448,-0.025599999999999845,U.S Dollar,US Gallon,2026-09-21
Alabama,AL,Birmingham,4.007,4.0083,-0.001300000000000523,4.4651,4.4722,-0.007100000000000328,4.8812,4.8958,-0.014600000000000612,6.1541,6.1611,-0.007000000000000561,U.S Dollar,US Gallon,2026-09-21
Alabama,AL,Daphne-Fairhope-Foley,3.9829,3.9843,-0.00140000000000029,4.453,4.4538,-0.0007999999999999119,4.8686,4.8831,-0.014499999999999957,6.0767,6.091,-0.014300000000000423,U.S Dollar,US Gallon,2026-09-21
Alabama,AL,Decatur,3.9939,3.9925,0.0013999999999998458,4.4697,4.4917,-0.02200000000000024,4.8344,4.829,0.005399999999999849,6.1478,6.1187,0.02910000000000057,U.S Dollar,US Gallon,2026-09-21
Alabama,AL,Dothan,4.0191,4.0244,-0.005300000000000082,4.4487,4.434,0.014699999999999491,4.8647,4.8817,-0.017000000000000348,6.152,6.1645,-0.012500000000000178,U.S Dollar,US Gallon,2026-09-21
Alabama,AL,Florence-Muscle Shoals,3.9969,4.0081,-0.011199999999999655,4.4231,4.4454,-0.02230000000000043,4.8131,4.8477,-0.0345999999999993,6.149,6.1674,-0.01839999999999975,U.S Dollar,US Gallon,2026-09-21
