State-Name,State-Abbreviation,Metro-Name,Regular-Current,Regular-Yesterday,Regular-Change,Mid-Grade-Current,Mid-Grade-Yesterday,Mid-Grade-Change,Premium-Current,Premium-Yesterday,Premium-Change,Diesel-Current,Diesel-Yesterday,Diesel-Change,Currency,Unit,Date
Alaska,AK,Anchorage,5.0058,4.9972,0.008599999999999497,5.2893,5.2979,-0.008600000000000385,5.5169,5.511,0.005899999999999572,6.1551,6.1154,0.039699999999999847,U.S Dollar,US Gallon,2026-09-11
Alaska,AK,Fairbanks,5.0279,5.0198,0.008099999999999774,5.3084,5.2778,0.03059999999999974,5.5228,5.5058,0.017000000000000348,6.3187,6.3146,0.004099999999999326,U.S Dollar,US Gallon,2026-09-11
Alaska,AK,Juneau,4.7501,4.7501,0.0,4.7765,4.759,0.01750000000000007,4.901,4.7765,0.12449999999999939,5.9957,6.004,-0.008299999999999308,U.S Dollar,US Gallon,2026-09-11
Alabama,AL,Anniston-Oxford,3.8845,3.8597,0.024799999999999933,4.3373,4.3094,0.027899999999999814,4.7128,4.7011,0.011699999999999378,5.7616,5.6734,0.08819999999999961,U.S Dollar,US Gallon,2026-09-11
Alabama,AL,Auburn,3.8688,3.8686,0.00019999999999997797,4.3239,4.3506,-0.026699999999999946,4.7486,4.8083,-0.05970000000000031,5.7342,5.6674,0.06680000000000064,U.S Dollar,US Gallon,2026-09-11
Alabama,AL,Birmingham,3.8833,3.866,0.017300000000000093,4.3652,4.3428,0.02239999999999931,4.7792,4.774,0.0052000000000003155,5.7868,5.711,0.07580000000000009,U.S Dollar,US Gallon,2026-09-11
Alabama,AL,Daphne-Fairhope-Foley,3.8859,3.8774,0.00849999999999973,4.3641,4.3678,-0.0037000000000002586,4.8075,4.799,0.00849999999999973,5.7806,5.7246,0.05600000000000005,U.S Dollar,US Gallon,2026-09-11
Alabama,AL,Decatur,3.8611,3.8397,0.021399999999999864,4.3532,4.3171,0.03610000000000024,4.7156,4.6844,0.031200000000000117,5.6964,5.6302,0.06619999999999937,U.S Dollar,US Gallon,2026-09-11
Alabama,AL,Dothan,3.9379,3.9275,0.010399999999999743,4.3805,4.3563,0.024199999999999555,4.8144,4.7867,0.02770000000000028,5.846,5.7679,0.07810000000000006,U.S Dollar,US Gallon,2026-09-11
Alabama,AL,Florence-Muscle Shoals,3.88,3.8676,0.012399999999999967,4.3319,4.3348,-0.0029000000000003467,4.7614,4.779,-0.017599999999999838,5.7204,5.6739,0.046499999999999986,U.S Dollar,US Gallon,2026-09-11
Alabama,AL,Gadsden,3.8919,3.838,0.05390000000000006,4.3078,4.3121,-0.0042999999999997485,4.7411,4.7669,-0.02579999999999938,5.7161,5.624,0.09210000000000029,U.S Dollar,US Gallon,2026-09-11
Alabama,AL,Huntsville,3.8763,3.8491,0.027200000000000113,4.3566,4.3322,0.024399999999999977,4.7066,4.7065,9.999999999976694e-05,5.7185,5.6156,0.10289999999999999,U.S Dollar,US Gallon,2026-09-11
Alabama,AL,Mobile,3.8857,3.8727,0.0129999999999999,4.3883,4.392,-0.0037000000000002586,4.7514,4.7611,-0.009699999999999598,5.8317,5.7825,0.04919999999999991,U.S Dollar,US Gallon,2026-09-11
Alabama,AL,Montgomery,3.9113,3.9017,0.009600000000000275,4.382,4.3826,-0.000600000000000378,4.8301,4.8422,-0.012100000000000222,5.7699,5.6833,0.08659999999999979,U.S Dollar,US Gallon,2026-09-11
Alabama,AL,Russell County,3.8827,3.8726,0.010099999999999998,4.369,4.3619,0.00709999999999944,4.8407,4.8357,0.004999999999999893,5.694,5.6755,0.018499999999999517,U.S Dollar,US Gallon,2026-09-11
Alabama,AL,Tuscaloosa,3.8755,3.8531,0.022400000000000198,4.3441,4.3299,0.014199999999999768,4.7788,4.7602,0.018600000000000172,5.728,5.6871,0.040899999999999714,U.S Dollar,US Gallon,2026-09-11
Arkansas,AR,Fayetteville-Springdale-Rogers,4.06,4.0348,0.02519999999999989,4.4813,4.4479,0.03340000000000032,4.7474,4.731,0.01639999999999997,5.7053,5.6384,0.0669000000000004,U.S Dollar,US Gallon,2026-09-11
Arkansas,AR,Fort Smith (AR only),4.0247,3.9719,0.05279999999999996,4.49,4.413,0.07699999999999996,4.8788,4.8178,0.06099999999999994,5.6769,5.6377,0.039200000000000124,U.S Dollar,US Gallon,2026-09-11
Arkansas,AR,Hot Springs,3.8419,3.8328,0.009099999999999664,4.396,4.4422,-0.0461999999999998,4.7597,4.8409,-0.08120000000000083,5.7196,5.6522,0.06740000000000013,U.S Dollar,US Gallon,2026-09-11
Arkansas,AR,Jonesboro,3.935,3.9146,0.020399999999999974,4.399,4.3195,0.07950000000000035,4.7727,4.7138,0.058900000000000396,5.7906,5.7251,0.06550000000000011,U.S Dollar,US Gallon,2026-09-11
Arkansas,AR,Little Rock-North Little Rock,3.8921,3.8649,0.027200000000000113,4.3506,4.3403,0.010299999999999976,4.731,4.7184,0.012599999999999945,5.7081,5.6476,0.06050000000000022,U.S Dollar,US Gallon,2026-09-11
Arkansas,AR,Pine Bluff,3.8706,3.8235,0.04709999999999992,4.3298,4.2634,0.06639999999999979,4.741,4.7536,-0.012599999999999945,5.7719,5.6895,0.0823999999999998,U.S Dollar,US Gallon,2026-09-11
Arkansas,AR,Texarkana (AR only),3.9933,3.9942,-0.0009000000000001229,4.5778,4.6009,-0.023100000000000342,4.9297,4.939,-0.009299999999999642,5.8065,5.7534,0.0530999999999997,U.S Dollar,US Gallon,2026-09-11
Arkansas,AR,West Memphis,3.9262,3.9196,0.006600000000000161,4.4278,4.3773,0.05050000000000043,4.9269,4.8784,0.048499999999999766,5.8735,5.7861,0.0873999999999997,U.S Dollar,US Gallon,2026-09-11
Arizona,AZ,East Valley,4.6672,4.6676,-0.00039999999999995595,5.0607,5.0661,-0.005399999999999849,5.3795,5.3742,0.005300000000000082,6.0821,6.0027,0.07939999999999969,U.S Dollar,US Gallon,2026-09-11
Arizona,AZ,Flagstaff,4.7229,4.7103,0.012599999999999945,4.9433,4.919,0.02430000000000021,5.3379,5.297,0.0409000000000006,6.1798,6.1385,0.04130000000000056,U.S Dollar,US Gallon,2026-09-11
Arizona,AZ,Glendale,4.6003,4.6124,-0.012100000000000222,5.0148,5.022,-0.007200000000000095,5.383,5.3774,0.005600000000000271,6.0761,5.9702,0.1059000000000001,U.S Dollar,US Gallon,2026-09-11
Arizona,AZ,Lake Havasu-Kingman,4.6808,4.6243,0.05649999999999977,4.8754,4.8361,0.03929999999999989,5.2741,5.242,0.032099999999999795,6.253,6.2056,0.04740000000000055,U.S Dollar,US Gallon,2026-09-11
Arizona,AZ,Peoria,4.6023,4.6268,-0.024500000000000632,4.9803,4.9843,-0.004000000000000448,5.3231,5.3602,-0.03709999999999969,6.0518,5.9884,0.06339999999999968,U.S Dollar,US Gallon,2026-09-11
Arizona,AZ,Phoenix Proper,4.6112,4.6117,-0.0004999999999997229,5.0005,5.0042,-0.0037000000000002586,5.3457,5.3331,0.012599999999999945,6.104,6.0072,0.0968,U.S Dollar,US Gallon,2026-09-11
Arizona,AZ,Phoenix-Mesa,4.6168,4.6181,-0.001300000000000523,5.0172,5.0199,-0.0026999999999999247,5.3533,5.3481,0.0052000000000003155,6.089,6.007,0.08200000000000074,U.S Dollar,US Gallon,2026-09-11
Arizona,AZ,Pima County,4.4095,4.4246,-0.015099999999999447,4.7767,4.8018,-0.025100000000000122,5.0861,5.1025,-0.01639999999999997,5.9047,5.7806,0.12410000000000032,U.S Dollar,US Gallon,2026-09-11
Arizona,AZ,Prescott,4.6095,4.6032,0.006299999999999528,4.9187,4.9283,-0.009599999999999831,5.2399,5.2562,-0.016300000000000203,6.1454,6.0956,0.04980000000000029,U.S Dollar,US Gallon,2026-09-11
Arizona,AZ,Scottsdale,4.7702,4.757,0.013200000000000323,5.1313,5.1226,0.008700000000000152,5.4666,5.4833,-0.01670000000000016,6.1307,6.0859,0.044800000000000395,U.S Dollar,US Gallon,2026-09-11
Arizona,AZ,Sierra Vista-Douglas,4.2615,4.2828,-0.021300000000000097,4.5366,4.5377,-0.001100000000000101,4.84,4.8795,-0.03950000000000031,5.9934,5.9138,0.07960000000000012,U.S Dollar,US Gallon,2026-09-11
Arizona,AZ,Tucson,4.4032,4.4182,-0.01499999999999968,4.7751,4.8002,-0.025100000000000122,5.085,5.102,-0.017000000000000348,5.9029,5.7848,0.1181000000000001,U.S Dollar,US Gallon,2026-09-11
Arizona,AZ,West Valley,4.5845,4.6028,-0.018299999999999983,4.9904,5.0022,-0.011800000000000033,5.346,5.3585,-0.012500000000000178,6.0524,5.9622,0.09019999999999939,U.S Dollar,US Gallon,2026-09-11
Arizona,AZ,Yuma,4.5068,4.5029,0.0038999999999997925,4.7868,4.7867,0.00010000000000065512,5.1103,5.1123,-0.002000000000000668,6.1732,6.0898,0.08339999999999925,U.S Dollar,US Gallon,2026-09-11
