State-Name,State-Abbreviation,Metro-Name,Regular-Current,Regular-Yesterday,Regular-Change,Mid-Grade-Current,Mid-Grade-Yesterday,Mid-Grade-Change,Premium-Current,Premium-Yesterday,Premium-Change,Diesel-Current,Diesel-Yesterday,Diesel-Change,Currency,Unit,Date
Alaska,AK,Anchorage,4.987,4.9966,-0.009599999999999831,5.2755,5.2414,0.03410000000000046,5.5457,5.496,0.04969999999999963,6.0646,6.0423,0.02230000000000043,U.S Dollar,US Gallon,2026-09-06
Alaska,AK,Fairbanks,4.9661,4.9227,0.043400000000000105,5.309,5.2121,0.09689999999999976,5.5183,5.359,0.1593,6.2371,6.2044,0.03270000000000017,U.S Dollar,US Gallon,2026-09-06
Alaska,AK,Juneau,4.772,4.7473,0.024700000000000166,4.841,4.7947,0.04630000000000045,4.939,4.9103,0.028699999999999726,6.0447,5.9679,0.07679999999999954,U.S Dollar,US Gallon,2026-09-06
Alabama,AL,Anniston-Oxford,3.78,3.7785,0.0014999999999996128,4.2162,4.2326,-0.01639999999999997,4.6618,4.6594,0.002400000000000624,5.5427,5.5348,0.00790000000000024,U.S Dollar,US Gallon,2026-09-06
Alabama,AL,Auburn,3.7935,3.7896,0.0038999999999997925,4.2347,4.24,-0.005300000000000082,4.6777,4.6912,-0.013500000000000512,5.6194,5.5972,0.022199999999999775,U.S Dollar,US Gallon,2026-09-06
Alabama,AL,Birmingham,3.7851,3.7838,0.0013000000000000789,4.2487,4.2602,-0.011499999999999844,4.68,4.6809,-0.000900000000000567,5.5958,5.5871,0.008699999999999264,U.S Dollar,US Gallon,2026-09-06
Alabama,AL,Daphne-Fairhope-Foley,3.7996,3.8051,-0.00550000000000006,4.2649,4.2757,-0.010799999999999699,4.6973,4.7246,-0.027299999999999436,5.6065,5.6087,-0.002200000000000202,U.S Dollar,US Gallon,2026-09-06
Alabama,AL,Decatur,3.7644,3.7652,-0.0007999999999999119,4.2429,4.2529,-0.010000000000000675,4.6095,4.6198,-0.010299999999999976,5.5595,5.5496,0.00990000000000002,U.S Dollar,US Gallon,2026-09-06
Alabama,AL,Dothan,3.8449,3.8537,-0.008799999999999919,4.3218,4.2931,0.028699999999999726,4.7213,4.7197,0.001600000000000712,5.6549,5.651,0.0038999999999997925,U.S Dollar,US Gallon,2026-09-06
Alabama,AL,Florence-Muscle Shoals,3.7741,3.7676,0.00649999999999995,4.1678,4.1585,0.009299999999999642,4.5803,4.5766,0.0037000000000002586,5.6133,5.5896,0.023699999999999832,U.S Dollar,US Gallon,2026-09-06
