State-Name,State-Abbreviation,Metro-Name,Regular-Current,Regular-Yesterday,Regular-Change,Mid-Grade-Current,Mid-Grade-Yesterday,Mid-Grade-Change,Premium-Current,Premium-Yesterday,Premium-Change,Diesel-Current,Diesel-Yesterday,Diesel-Change,Currency,Unit,Date
Alaska,AK,Anchorage,5.0247,5.0207,0.004000000000000448,5.2859,5.2934,-0.007500000000000284,5.5502,5.56,-0.009799999999999365,6.6566,6.6505,0.006099999999999994,U.S Dollar,US Gallon,2026-09-24
Alaska,AK,Fairbanks,5.079,5.0499,0.02909999999999968,5.279,5.2975,-0.018500000000000405,5.5311,5.5496,-0.018499999999999517,6.7262,6.682,0.04420000000000002,U.S Dollar,US Gallon,2026-09-24
Alaska,AK,Juneau,4.829,4.7698,0.0591999999999997,4.8876,4.9233,-0.03570000000000029,4.989,5.0178,-0.02880000000000038,6.4423,6.424,0.018299999999999983,U.S Dollar,US Gallon,2026-09-24
Alabama,AL,Anniston-Oxford,4.0608,3.9877,0.07310000000000061,4.5235,4.4818,0.041700000000000514,4.9296,4.9438,-0.014200000000000657,6.1176,6.126,-0.008399999999999963,U.S Dollar,US Gallon,2026-09-24
Alabama,AL,Auburn,4.0644,4.036,0.028400000000000425,4.5512,4.5356,0.015600000000000058,4.9735,4.9666,0.006899999999999906,6.1008,6.1251,-0.02430000000000021,U.S Dollar,US Gallon,2026-09-24
Alabama,AL,Birmingham,4.0746,4.0472,0.02740000000000009,4.5461,4.5301,0.016000000000000014,4.9646,4.9324,0.03219999999999956,6.1613,6.1606,0.000700000000000145,U.S Dollar,US Gallon,2026-09-24
Alabama,AL,Daphne-Fairhope-Foley,4.0488,4.0166,0.03219999999999956,4.5473,4.5187,0.02859999999999996,4.9338,4.9244,0.009399999999999409,6.0439,6.0415,0.0023999999999997357,U.S Dollar,US Gallon,2026-09-24
Alabama,AL,Decatur,4.0827,4.0342,0.048499999999999766,4.5722,4.5446,0.027599999999999625,4.9657,4.9275,0.03819999999999979,6.1012,6.108,-0.006799999999999251,U.S Dollar,US Gallon,2026-09-24
Alabama,AL,Dothan,4.0969,4.0785,0.01839999999999975,4.5462,4.5247,0.02149999999999963,4.9357,4.9253,0.010399999999999743,6.1664,6.164,0.002400000000000624,U.S Dollar,US Gallon,2026-09-24
Alabama,AL,Florence-Muscle Shoals,4.1624,4.0858,0.0766,4.6097,4.539,0.07070000000000043,4.999,4.9502,0.048799999999999955,6.1543,6.1517,0.0026000000000001577,U.S Dollar,US Gallon,2026-09-24
Alabama,AL,Gadsden,4.0608,3.9932,0.06760000000000055,4.486,4.4569,0.02909999999999968,4.9383,4.9067,0.03160000000000007,6.0444,6.0593,-0.014899999999999913,U.S Dollar,US Gallon,2026-09-24
Alabama,AL,Huntsville,4.1025,4.0638,0.0387000000000004,4.6,4.5708,0.02919999999999945,4.9266,4.9259,0.0006999999999992568,6.1394,6.1585,-0.019099999999999895,U.S Dollar,US Gallon,2026-09-24
Alabama,AL,Mobile,4.0393,4.0197,0.019599999999999618,4.5283,4.5243,0.0039999999999995595,4.9287,4.9075,0.02120000000000033,6.07,6.0894,-0.019400000000000084,U.S Dollar,US Gallon,2026-09-24
Alabama,AL,Montgomery,4.0922,4.0733,0.01890000000000036,4.5519,4.5343,0.017599999999999838,5.0157,5.0006,0.015099999999999447,6.1234,6.1307,-0.007299999999999862,U.S Dollar,US Gallon,2026-09-24
Alabama,AL,Russell County,4.0911,4.0759,0.015200000000000102,4.5397,4.5254,0.014299999999999535,5.0537,5.074,-0.020299999999999763,6.2374,6.2479,-0.01049999999999951,U.S Dollar,US Gallon,2026-09-24
Alabama,AL,Tuscaloosa,4.0822,4.0455,0.03670000000000062,4.5465,4.526,0.020500000000000185,4.9445,4.9473,-0.00280000000000058,6.1377,6.1424,-0.004700000000000593,U.S Dollar,US Gallon,2026-09-24
Arkansas,AR,Fayetteville-Springdale-Rogers,4.1335,4.153,-0.01949999999999985,4.5678,4.5942,-0.026399999999999757,4.871,4.9139,-0.042899999999999494,6.2233,6.248,-0.024700000000000166,U.S Dollar,US Gallon,2026-09-24
Arkansas,AR,Fort Smith (AR only),4.0953,4.101,-0.005700000000000038,4.577,4.5733,0.0037000000000002586,4.9242,4.9445,-0.020299999999999763,6.1806,6.1998,-0.019199999999999662,U.S Dollar,US Gallon,2026-09-24
Arkansas,AR,Hot Springs,3.9727,3.9959,-0.023199999999999665,4.5121,4.5311,-0.019000000000000128,4.8905,4.9809,-0.09039999999999981,6.0907,6.0963,-0.005600000000000271,U.S Dollar,US Gallon,2026-09-24
Arkansas,AR,Jonesboro,3.997,3.9905,0.00649999999999995,4.3874,4.429,-0.04159999999999986,4.7773,4.8337,-0.056400000000000006,6.2655,6.2685,-0.0030000000000001137,U.S Dollar,US Gallon,2026-09-24
Arkansas,AR,Little Rock-North Little Rock,3.9891,3.9985,-0.009399999999999853,4.5191,4.504,0.015100000000000335,4.8441,4.8565,-0.012399999999999523,6.0747,6.0941,-0.019400000000000084,U.S Dollar,US Gallon,2026-09-24
Arkansas,AR,Pine Bluff,4.0071,4.0015,0.005600000000000271,4.4976,4.4284,0.06920000000000037,4.949,4.9659,-0.01690000000000058,6.093,6.189,-0.09600000000000009,U.S Dollar,US Gallon,2026-09-24
Arkansas,AR,Texarkana (AR only),4.0658,4.0685,-0.0026999999999999247,4.6243,4.6178,0.00649999999999995,5.0063,4.9863,0.020000000000000462,6.1553,6.1821,-0.026799999999999713,U.S Dollar,US Gallon,2026-09-24
Arkansas,AR,West Memphis,4.0696,4.0824,-0.012799999999999478,4.5122,4.529,-0.016799999999999926,5.0549,5.0717,-0.016799999999999926,6.2464,6.2499,-0.0034999999999998366,U.S Dollar,US Gallon,2026-09-24
Arizona,AZ,East Valley,4.9131,4.8754,0.03770000000000007,5.305,5.2544,0.05059999999999931,5.6101,5.5628,0.0472999999999999,6.401,6.4182,-0.017199999999999882,U.S Dollar,US Gallon,2026-09-24
Arizona,AZ,Flagstaff,4.8668,4.8228,0.043999999999999595,5.1084,5.1084,0.0,5.5079,5.5002,0.007699999999999818,6.6593,6.6751,-0.015799999999999592,U.S Dollar,US Gallon,2026-09-24
Arizona,AZ,Glendale,4.8107,4.742,0.06869999999999976,5.2175,5.0999,0.11760000000000037,5.5366,5.4205,0.11610000000000031,6.4079,6.4387,-0.03080000000000016,U.S Dollar,US Gallon,2026-09-24
Arizona,AZ,Lake Havasu-Kingman,4.8596,4.838,0.021600000000000286,5.0782,5.0444,0.033799999999999386,5.4196,5.4521,-0.03249999999999975,6.6546,6.6439,0.010699999999999932,U.S Dollar,US Gallon,2026-09-24
