State-Name,State-Abbreviation,Metro-Name,Regular-Current,Regular-Yesterday,Regular-Change,Mid-Grade-Current,Mid-Grade-Yesterday,Mid-Grade-Change,Premium-Current,Premium-Yesterday,Premium-Change,Diesel-Current,Diesel-Yesterday,Diesel-Change,Currency,Unit,Date
Alaska,AK,Anchorage,4.7495,4.7575,-0.008000000000000007,5.055,5.0829,-0.027900000000000702,5.288,5.2691,0.01890000000000036,5.5073,5.5235,-0.016200000000000436,U.S Dollar,US Gallon,2026-08-24
Alaska,AK,Fairbanks,4.7398,4.7171,0.0226999999999995,5.0203,5.0106,0.009699999999999598,5.2319,5.2408,-0.008899999999999686,5.4803,5.469,0.011299999999999422,U.S Dollar,US Gallon,2026-08-24
Alaska,AK,Juneau,4.7534,4.724,0.02939999999999987,4.879,4.773,0.10599999999999987,4.967,4.8807,0.0862999999999996,5.849,5.779,0.07000000000000028,U.S Dollar,US Gallon,2026-08-24
Alabama,AL,Anniston-Oxford,3.7222,3.7122,0.009999999999999787,4.1229,4.2162,-0.09330000000000016,4.5458,4.5835,-0.03770000000000007,5.2618,5.2522,0.009599999999999831,U.S Dollar,US Gallon,2026-08-24
Alabama,AL,Auburn,3.7416,3.7434,-0.0017999999999998018,4.1909,4.2218,-0.030899999999999928,4.6178,4.6414,-0.023600000000000065,5.3954,5.3731,0.02230000000000043,U.S Dollar,US Gallon,2026-08-24
Alabama,AL,Birmingham,3.734,3.7346,-0.0005999999999999339,4.2012,4.2124,-0.011199999999999655,4.6157,4.6286,-0.012899999999999245,5.3838,5.382,0.0018000000000002458,U.S Dollar,US Gallon,2026-08-24
Alabama,AL,Daphne-Fairhope-Foley,3.7043,3.7079,-0.0036000000000000476,4.1777,4.1732,0.0045000000000001705,4.5843,4.6273,-0.04300000000000015,5.4125,5.404,0.00849999999999973,U.S Dollar,US Gallon,2026-08-24
Alabama,AL,Decatur,3.6914,3.7013,-0.00990000000000002,4.1226,4.1683,-0.045700000000000074,4.5335,4.5695,-0.03599999999999959,5.298,5.3001,-0.0020999999999995467,U.S Dollar,US Gallon,2026-08-24
Alabama,AL,Dothan,3.7639,3.7707,-0.006800000000000139,4.2263,4.2669,-0.040599999999999525,4.6087,4.6711,-0.06240000000000023,5.4508,5.4275,0.023299999999999876,U.S Dollar,US Gallon,2026-08-24
Alabama,AL,Florence-Muscle Shoals,3.7423,3.7545,-0.012199999999999989,4.1361,4.1531,-0.017000000000000348,4.579,4.5753,0.0036999999999993705,5.3031,5.3006,0.0024999999999995026,U.S Dollar,US Gallon,2026-08-24
Alabama,AL,Gadsden,3.7215,3.7267,-0.0052000000000003155,4.1932,4.1653,0.027899999999999814,4.6142,4.6123,0.0019000000000000128,5.2398,5.2384,0.0013999999999994017,U.S Dollar,US Gallon,2026-08-24
Alabama,AL,Huntsville,3.7273,3.7255,0.0018000000000002458,4.2068,4.2123,-0.005499999999999616,4.5369,4.5497,-0.012799999999999478,5.3356,5.3136,0.02200000000000024,U.S Dollar,US Gallon,2026-08-24
Alabama,AL,Mobile,3.708,3.7148,-0.006799999999999695,4.1648,4.1883,-0.0235000000000003,4.5799,4.5951,-0.015200000000000102,5.4601,5.4397,0.02039999999999953,U.S Dollar,US Gallon,2026-08-24
Alabama,AL,Montgomery,3.7653,3.7689,-0.0036000000000000476,4.2296,4.2437,-0.014100000000000001,4.6471,4.6711,-0.02400000000000002,5.378,5.358,0.020000000000000462,U.S Dollar,US Gallon,2026-08-24
Alabama,AL,Russell County,3.759,3.7649,-0.005900000000000016,4.2233,4.2396,-0.016300000000000203,4.7015,4.6861,0.015400000000000524,5.3119,5.3684,-0.05650000000000066,U.S Dollar,US Gallon,2026-08-24
Alabama,AL,Tuscaloosa,3.7147,3.7179,-0.0032000000000000917,4.1573,4.1644,-0.00709999999999944,4.5468,4.5688,-0.02200000000000024,5.3611,5.3527,0.008400000000000851,U.S Dollar,US Gallon,2026-08-24
Arkansas,AR,Fayetteville-Springdale-Rogers,3.9282,3.9452,-0.016999999999999904,4.2659,4.3358,-0.06989999999999963,4.5989,4.6142,-0.01529999999999987,5.2816,5.2909,-0.009299999999999642,U.S Dollar,US Gallon,2026-08-24
Arkansas,AR,Fort Smith (AR only),3.8458,3.8468,-0.0009999999999998899,4.2782,4.295,-0.016799999999999926,4.6097,4.6126,-0.0028999999999994586,5.2194,5.2269,-0.007499999999999396,U.S Dollar,US Gallon,2026-08-24
Arkansas,AR,Hot Springs,3.6307,3.6344,-0.0036999999999998145,4.1751,4.201,-0.025900000000000034,4.5471,4.5173,0.029800000000000715,5.2723,5.2258,0.046500000000000874,U.S Dollar,US Gallon,2026-08-24
Arkansas,AR,Jonesboro,3.7195,3.7377,-0.018199999999999772,4.1528,4.1914,-0.038599999999999746,4.5126,4.4679,0.04469999999999974,5.3301,5.3178,0.012299999999999756,U.S Dollar,US Gallon,2026-08-24
Arkansas,AR,Little Rock-North Little Rock,3.6801,3.6912,-0.011099999999999888,4.1664,4.1797,-0.01330000000000009,4.5386,4.5529,-0.014300000000000423,5.2971,5.2862,0.010900000000000354,U.S Dollar,US Gallon,2026-08-24
Arkansas,AR,Pine Bluff,3.7037,3.7005,0.0032000000000000917,4.2054,4.2518,-0.04640000000000022,4.6703,4.669,0.001300000000000523,5.4003,5.3697,0.03059999999999974,U.S Dollar,US Gallon,2026-08-24
Arkansas,AR,Texarkana (AR only),3.7368,3.7142,0.022600000000000176,4.2978,4.2253,0.07249999999999979,4.5419,4.5247,0.017199999999999882,5.3434,5.349,-0.005600000000000271,U.S Dollar,US Gallon,2026-08-24
Arkansas,AR,West Memphis,3.7511,3.7476,0.0035000000000002807,4.119,4.2049,-0.08590000000000053,4.5854,4.6767,-0.09130000000000038,5.3663,5.3511,0.015200000000000102,U.S Dollar,US Gallon,2026-08-24
Arizona,AZ,East Valley,4.6212,4.5498,0.07139999999999969,5.031,4.9373,0.09370000000000012,5.3301,5.2449,0.0851999999999995,5.847,5.8394,0.007600000000000051,U.S Dollar,US Gallon,2026-08-24
Arizona,AZ,Flagstaff,4.4888,4.4874,0.00140000000000029,4.7966,4.7876,0.008999999999999453,5.1379,5.132,0.00590000000000046,5.7592,5.736,0.02320000000000011,U.S Dollar,US Gallon,2026-08-24
Arizona,AZ,Glendale,4.6061,4.5472,0.05889999999999951,5.0478,4.9513,0.09649999999999981,5.3371,5.2671,0.07000000000000028,5.8618,5.8554,0.006399999999999295,U.S Dollar,US Gallon,2026-08-24
Arizona,AZ,Lake Havasu-Kingman,4.3493,4.3502,-0.0008999999999996788,4.6385,4.6823,-0.04380000000000006,4.9988,5.0126,-0.013799999999999812,5.8081,5.7866,0.02149999999999963,U.S Dollar,US Gallon,2026-08-24
