State-Name,State-Abbreviation,Metro-Name,Regular-Current,Regular-Yesterday,Regular-Change,Mid-Grade-Current,Mid-Grade-Yesterday,Mid-Grade-Change,Premium-Current,Premium-Yesterday,Premium-Change,Diesel-Current,Diesel-Yesterday,Diesel-Change,Currency,Unit,Date
Alaska,AK,Anchorage,4.7575,4.7608,-0.0032999999999994145,5.0829,5.0795,0.0034000000000000696,5.2691,5.2886,-0.01949999999999985,5.5235,5.5225,0.001000000000000334,U.S Dollar,US Gallon,2026-08-23
Alaska,AK,Fairbanks,4.7171,4.7209,-0.0038000000000000256,5.0106,4.9818,0.02880000000000038,5.2408,5.2368,0.004000000000000448,5.469,5.4565,0.012500000000000178,U.S Dollar,US Gallon,2026-08-23
Alaska,AK,Juneau,4.724,4.6598,0.06420000000000048,4.773,4.773,0.0,4.8807,4.8807,0.0,5.779,5.779,0.0,U.S Dollar,US Gallon,2026-08-23
Alabama,AL,Anniston-Oxford,3.7122,3.7274,-0.015199999999999658,4.2162,4.1787,0.037499999999999645,4.5835,4.5973,-0.013799999999999812,5.2522,5.2768,-0.02459999999999951,U.S Dollar,US Gallon,2026-08-23
Alabama,AL,Auburn,3.7434,3.7469,-0.0035000000000002807,4.2218,4.2226,-0.0007999999999999119,4.6414,4.647,-0.005600000000000271,5.3731,5.3617,0.011400000000000077,U.S Dollar,US Gallon,2026-08-23
Alabama,AL,Birmingham,3.7346,3.7402,-0.005600000000000271,4.2124,4.2305,-0.01810000000000045,4.6286,4.6464,-0.01780000000000026,5.382,5.3722,0.009799999999999365,U.S Dollar,US Gallon,2026-08-23
Alabama,AL,Daphne-Fairhope-Foley,3.7079,3.7194,-0.011499999999999844,4.1732,4.2001,-0.026900000000000368,4.6273,4.6267,0.000600000000000378,5.404,5.4137,-0.009700000000000486,U.S Dollar,US Gallon,2026-08-23
Alabama,AL,Decatur,3.7013,3.7083,-0.007000000000000117,4.1683,4.1704,-0.0020999999999995467,4.5695,4.5354,0.034099999999999575,5.3001,5.2806,0.01949999999999985,U.S Dollar,US Gallon,2026-08-23
Alabama,AL,Dothan,3.7707,3.7883,-0.017599999999999838,4.2669,4.2449,0.021999999999999353,4.6711,4.6659,0.0052000000000003155,5.4275,5.4239,0.0036000000000004917,U.S Dollar,US Gallon,2026-08-23
Alabama,AL,Florence-Muscle Shoals,3.7545,3.7501,0.0043999999999999595,4.1531,4.1726,-0.01949999999999985,4.5753,4.6008,-0.02549999999999919,5.3006,5.2986,0.0019999999999997797,U.S Dollar,US Gallon,2026-08-23
Alabama,AL,Gadsden,3.7267,3.7341,-0.007400000000000073,4.1653,4.1764,-0.011099999999999888,4.6123,4.6137,-0.0013999999999994017,5.2384,5.2147,0.02370000000000072,U.S Dollar,US Gallon,2026-08-23
Alabama,AL,Huntsville,3.7255,3.727,-0.0015000000000000568,4.2123,4.2048,0.007500000000000284,4.5497,4.57,-0.02030000000000065,5.3136,5.3092,0.004400000000000404,U.S Dollar,US Gallon,2026-08-23
Alabama,AL,Mobile,3.7148,3.7234,-0.008599999999999941,4.1883,4.1798,0.00849999999999973,4.5951,4.5735,0.021600000000000286,5.4397,5.4166,0.023100000000000342,U.S Dollar,US Gallon,2026-08-23
Alabama,AL,Montgomery,3.7689,3.7766,-0.007700000000000262,4.2437,4.2692,-0.025500000000000078,4.6711,4.6912,-0.02010000000000023,5.358,5.3392,0.018799999999999706,U.S Dollar,US Gallon,2026-08-23
Alabama,AL,Russell County,3.7649,3.7636,0.0013000000000000789,4.2396,4.2646,-0.024999999999999467,4.6861,4.7562,-0.07010000000000005,5.3684,5.384,-0.015600000000000058,U.S Dollar,US Gallon,2026-08-23
Alabama,AL,Tuscaloosa,3.7179,3.7151,0.0028000000000001357,4.1644,4.1532,0.011199999999999655,4.5688,4.5884,-0.019599999999999618,5.3527,5.3415,0.011199999999999655,U.S Dollar,US Gallon,2026-08-23
Arkansas,AR,Fayetteville-Springdale-Rogers,3.9452,3.9612,-0.016000000000000014,4.3358,4.3954,-0.05960000000000054,4.6142,4.6535,-0.03929999999999989,5.2909,5.2758,0.015099999999999447,U.S Dollar,US Gallon,2026-08-23
Arkansas,AR,Fort Smith (AR only),3.8468,3.8432,0.0036000000000000476,4.295,4.3036,-0.008600000000000385,4.6126,4.6543,-0.041700000000000514,5.2269,5.2141,0.012799999999999478,U.S Dollar,US Gallon,2026-08-23
