State-Name,State-Abbreviation,Metro-Name,Regular-Current,Regular-Yesterday,Regular-Change,Mid-Grade-Current,Mid-Grade-Yesterday,Mid-Grade-Change,Premium-Current,Premium-Yesterday,Premium-Change,Diesel-Current,Diesel-Yesterday,Diesel-Change,Currency,Unit,Date
Alaska,AK,Anchorage,4.7736,4.766,0.007600000000000051,5.0796,5.0606,0.019000000000000128,5.3021,5.2816,0.020500000000000185,5.5611,5.5337,0.02740000000000009,U.S Dollar,US Gallon,2026-08-30
Alaska,AK,Fairbanks,4.7946,4.7434,0.05119999999999969,5.0534,5.0148,0.038599999999999746,5.2045,5.239,-0.03449999999999953,5.5382,5.4935,0.04469999999999974,U.S Dollar,US Gallon,2026-08-30
Alaska,AK,Juneau,4.7354,4.73,0.005399999999999849,4.774,4.749,0.025000000000000355,4.8928,4.8657,0.027099999999999902,5.8003,5.7407,0.05959999999999965,U.S Dollar,US Gallon,2026-08-30
Alabama,AL,Anniston-Oxford,3.6824,3.6819,0.0004999999999997229,4.1095,4.1271,-0.017600000000000726,4.5477,4.5578,-0.010100000000000442,5.2841,5.2875,-0.0034000000000000696,U.S Dollar,US Gallon,2026-08-30
Alabama,AL,Auburn,3.7022,3.712,-0.009800000000000253,4.1406,4.1478,-0.007200000000000095,4.5884,4.5618,0.02660000000000018,5.3425,5.3633,-0.020799999999999486,U.S Dollar,US Gallon,2026-08-30
Alabama,AL,Birmingham,3.6942,3.6949,-0.000700000000000145,4.1704,4.1766,-0.006199999999999761,4.6107,4.6099,0.0007999999999999119,5.3765,5.3811,-0.0045999999999999375,U.S Dollar,US Gallon,2026-08-30
Alabama,AL,Daphne-Fairhope-Foley,3.6379,3.6442,-0.006299999999999972,4.1027,4.1164,-0.013700000000000045,4.5238,4.509,0.014799999999999258,5.3441,5.3525,-0.008399999999999963,U.S Dollar,US Gallon,2026-08-30
Alabama,AL,Decatur,3.6596,3.6717,-0.012099999999999778,4.1336,4.1171,0.016500000000000625,4.5107,4.5396,-0.028900000000000148,5.2717,5.278,-0.006299999999999528,U.S Dollar,US Gallon,2026-08-30
Alabama,AL,Dothan,3.7603,3.7623,-0.002000000000000224,4.2158,4.2298,-0.014000000000000234,4.6047,4.5975,0.007200000000000095,5.429,5.4326,-0.0035999999999996035,U.S Dollar,US Gallon,2026-08-30
Alabama,AL,Florence-Muscle Shoals,3.6639,3.6509,0.0129999999999999,4.0971,4.1122,-0.015099999999999447,4.4522,4.4643,-0.012099999999999334,5.2836,5.2929,-0.00930000000000053,U.S Dollar,US Gallon,2026-08-30
