State-Name,State-Abbreviation,Metro-Name,Regular-Current,Regular-Yesterday,Regular-Change,Mid-Grade-Current,Mid-Grade-Yesterday,Mid-Grade-Change,Premium-Current,Premium-Yesterday,Premium-Change,Diesel-Current,Diesel-Yesterday,Diesel-Change,Currency,Unit,Date
Alaska,AK,Anchorage,4.7608,4.7649,-0.004100000000000215,5.0795,5.082,-0.0024999999999995026,5.2886,5.3098,-0.02120000000000033,5.5225,5.5171,0.005399999999999849,U.S Dollar,US Gallon,2026-08-22
Alaska,AK,Fairbanks,4.7209,4.7201,0.0007999999999999119,4.9818,4.9884,-0.006600000000000605,5.2368,5.2167,0.02009999999999934,5.4565,5.4394,0.017100000000000115,U.S Dollar,US Gallon,2026-08-22
Alaska,AK,Juneau,4.6598,4.6354,0.024399999999999977,4.773,4.773,0.0,4.8807,4.8904,-0.009699999999999598,5.779,5.7719,0.007100000000000328,U.S Dollar,US Gallon,2026-08-22
Alabama,AL,Anniston-Oxford,3.7274,3.7463,-0.01890000000000036,4.1787,4.1644,0.014300000000000423,4.5973,4.5827,0.014599999999999724,5.2768,5.2778,-0.001000000000000334,U.S Dollar,US Gallon,2026-08-22
Alabama,AL,Auburn,3.7469,3.7521,-0.005199999999999871,4.2226,4.2346,-0.012000000000000455,4.647,4.6759,-0.028900000000000148,5.3617,5.323,0.03869999999999951,U.S Dollar,US Gallon,2026-08-22
Alabama,AL,Birmingham,3.7402,3.7482,-0.008000000000000007,4.2305,4.2355,-0.004999999999999893,4.6464,4.6638,-0.017400000000000304,5.3722,5.3505,0.021700000000000053,U.S Dollar,US Gallon,2026-08-22
Alabama,AL,Daphne-Fairhope-Foley,3.7194,3.7474,-0.028000000000000025,4.2001,4.2438,-0.043700000000000294,4.6267,4.6226,0.004099999999999326,5.4137,5.389,0.024700000000000166,U.S Dollar,US Gallon,2026-08-22
Alabama,AL,Decatur,3.7083,3.7115,-0.0032000000000000917,4.1704,4.1819,-0.011499999999999844,4.5354,4.5364,-0.001000000000000334,5.2806,5.2682,0.012399999999999523,U.S Dollar,US Gallon,2026-08-22
Alabama,AL,Dothan,3.7883,3.7948,-0.00649999999999995,4.2449,4.2459,-0.0009999999999994458,4.6659,4.6671,-0.0011999999999998678,5.4239,5.4156,0.008299999999999308,U.S Dollar,US Gallon,2026-08-22
Alabama,AL,Florence-Muscle Shoals,3.7501,3.7698,-0.01969999999999983,4.1726,4.228,-0.05539999999999967,4.6008,4.601,-0.00020000000000042206,5.2986,5.2752,0.02340000000000053,U.S Dollar,US Gallon,2026-08-22
Alabama,AL,Gadsden,3.7341,3.7668,-0.03269999999999973,4.1764,4.2167,-0.040300000000000225,4.6137,4.619,-0.005300000000000082,5.2147,5.2302,-0.015500000000000291,U.S Dollar,US Gallon,2026-08-22
Alabama,AL,Huntsville,3.727,3.737,-0.010000000000000231,4.2048,4.2096,-0.0048000000000003595,4.57,4.5581,0.011900000000000688,5.3092,5.2573,0.051899999999999835,U.S Dollar,US Gallon,2026-08-22
Alabama,AL,Mobile,3.7234,3.738,-0.014600000000000168,4.1798,4.2129,-0.03310000000000013,4.5735,4.597,-0.0235000000000003,5.4166,5.4131,0.0034999999999998366,U.S Dollar,US Gallon,2026-08-22
Alabama,AL,Montgomery,3.7766,3.7784,-0.0017999999999998018,4.2692,4.2799,-0.010699999999999932,4.6912,4.6982,-0.006999999999999673,5.3392,5.3343,0.0049000000000001265,U.S Dollar,US Gallon,2026-08-22
Alabama,AL,Russell County,3.7636,3.7569,0.006699999999999928,4.2646,4.2643,0.0002999999999993008,4.7562,4.7566,-0.00039999999999995595,5.384,5.333,0.051000000000000156,U.S Dollar,US Gallon,2026-08-22
Alabama,AL,Tuscaloosa,3.7151,3.708,0.007099999999999884,4.1532,4.1225,0.030700000000000394,4.5884,4.5905,-0.0020999999999995467,5.3415,5.329,0.012500000000000178,U.S Dollar,US Gallon,2026-08-22
