State-Name,State-Abbreviation,Metro-Name,Regular-Current,Regular-Yesterday,Regular-Change,Mid-Grade-Current,Mid-Grade-Yesterday,Mid-Grade-Change,Premium-Current,Premium-Yesterday,Premium-Change,Diesel-Current,Diesel-Yesterday,Diesel-Change,Currency,Unit,Date
Alaska,AK,Anchorage,4.8264,4.8258,0.0005999999999994898,5.081,5.1172,-0.03620000000000001,5.3308,5.3497,-0.01890000000000036,5.655,5.6146,0.04039999999999999,U.S Dollar,US Gallon,2026-09-01
Alaska,AK,Fairbanks,4.8375,4.8152,0.02230000000000043,5.1278,5.1383,-0.010500000000000398,5.3135,5.2715,0.0420000000000007,5.6958,5.6334,0.06240000000000023,U.S Dollar,US Gallon,2026-09-01
Alaska,AK,Juneau,4.679,4.7323,-0.053300000000000125,4.729,4.789,-0.05999999999999961,4.8807,4.9207,-0.040000000000000036,5.829,5.7861,0.042899999999999494,U.S Dollar,US Gallon,2026-09-01
Alabama,AL,Anniston-Oxford,3.6921,3.6862,0.005900000000000016,4.1398,4.145,-0.005199999999999427,4.5272,4.5225,0.004699999999999704,5.2882,5.2738,0.01440000000000019,U.S Dollar,US Gallon,2026-09-01
Alabama,AL,Auburn,3.6957,3.6896,0.006099999999999994,4.1462,4.1203,0.025900000000000034,4.56,4.5617,-0.001700000000000479,5.3216,5.3101,0.011499999999999844,U.S Dollar,US Gallon,2026-09-01
Alabama,AL,Birmingham,3.6952,3.6901,0.00509999999999966,4.1736,4.1565,0.017100000000000115,4.5829,4.5815,0.00140000000000029,5.3714,5.3677,0.0037000000000002586,U.S Dollar,US Gallon,2026-09-01
Alabama,AL,Daphne-Fairhope-Foley,3.6347,3.6358,-0.001100000000000101,4.0861,4.0828,0.0033000000000003027,4.5149,4.5221,-0.007200000000000095,5.3516,5.3423,0.00930000000000053,U.S Dollar,US Gallon,2026-09-01
Alabama,AL,Decatur,3.6882,3.6708,0.017400000000000304,4.1543,4.1464,0.00790000000000024,4.5426,4.5371,0.0055000000000005045,5.2745,5.2616,0.012900000000000134,U.S Dollar,US Gallon,2026-09-01
Alabama,AL,Dothan,3.789,3.751,0.038000000000000256,4.1726,4.1594,0.013200000000000323,4.6051,4.5846,0.020500000000000185,5.4593,5.4216,0.03770000000000007,U.S Dollar,US Gallon,2026-09-01
Alabama,AL,Florence-Muscle Shoals,3.7117,3.6665,0.04519999999999991,4.1633,4.0713,0.09199999999999964,4.5878,4.4657,0.12209999999999965,5.2683,5.2813,-0.0129999999999999,U.S Dollar,US Gallon,2026-09-01
Alabama,AL,Gadsden,3.6689,3.6501,0.018799999999999706,4.1615,4.1222,0.03929999999999989,4.5594,4.549,0.010399999999999743,5.228,5.1966,0.03139999999999965,U.S Dollar,US Gallon,2026-09-01
