State-Name,State-Abbreviation,Metro-Name,Regular-Current,Regular-Yesterday,Regular-Change,Mid-Grade-Current,Mid-Grade-Yesterday,Mid-Grade-Change,Premium-Current,Premium-Yesterday,Premium-Change,Diesel-Current,Diesel-Yesterday,Diesel-Change,Currency,Unit,Date
Alaska,AK,Anchorage,4.9972,4.992,0.0052000000000003155,5.2979,5.2923,0.005600000000000271,5.511,5.5329,-0.021899999999999586,6.1154,6.1102,0.0052000000000003155,U.S Dollar,US Gallon,2026-09-10
Alaska,AK,Fairbanks,5.0198,4.9763,0.04349999999999987,5.2778,5.3073,-0.029499999999999638,5.5058,5.5555,-0.04970000000000052,6.3146,6.3354,-0.020799999999999486,U.S Dollar,US Gallon,2026-09-10
Alaska,AK,Juneau,4.7501,4.6168,0.1333000000000002,4.759,4.679,0.08000000000000007,4.7765,4.849,-0.07249999999999979,6.004,6.024,-0.020000000000000462,U.S Dollar,US Gallon,2026-09-10
Alabama,AL,Anniston-Oxford,3.8597,3.8217,0.038000000000000256,4.3094,4.2753,0.03410000000000046,4.7011,4.691,0.010100000000000442,5.6734,5.604,0.0693999999999999,U.S Dollar,US Gallon,2026-09-10
Alabama,AL,Auburn,3.8686,3.8346,0.03399999999999981,4.3506,4.3114,0.039200000000000124,4.8083,4.7602,0.04809999999999981,5.6674,5.657,0.010399999999999743,U.S Dollar,US Gallon,2026-09-10
Alabama,AL,Birmingham,3.866,3.8352,0.03080000000000016,4.3428,4.3121,0.030700000000000394,4.774,4.7379,0.03610000000000024,5.711,5.6592,0.05180000000000007,U.S Dollar,US Gallon,2026-09-10
Alabama,AL,Daphne-Fairhope-Foley,3.8774,3.8339,0.043500000000000316,4.3678,4.3087,0.05909999999999993,4.799,4.7447,0.05430000000000046,5.7246,5.6499,0.07469999999999999,U.S Dollar,US Gallon,2026-09-10
Alabama,AL,Decatur,3.8397,3.7883,0.05140000000000011,4.3171,4.2885,0.02859999999999996,4.6844,4.6603,0.024099999999999788,5.6302,5.5828,0.04740000000000055,U.S Dollar,US Gallon,2026-09-10
Alabama,AL,Dothan,3.9275,3.8955,0.03200000000000003,4.3563,4.333,0.023299999999999876,4.7867,4.7419,0.04479999999999951,5.7679,5.7328,0.03509999999999991,U.S Dollar,US Gallon,2026-09-10
Alabama,AL,Florence-Muscle Shoals,3.8676,3.8651,0.0024999999999999467,4.3348,4.2985,0.036300000000000665,4.779,4.702,0.07699999999999996,5.6739,5.6581,0.015799999999999592,U.S Dollar,US Gallon,2026-09-10
Alabama,AL,Gadsden,3.838,3.7845,0.0535000000000001,4.3121,4.3386,-0.026499999999999524,4.7669,4.7107,0.056199999999999584,5.624,5.5532,0.07079999999999931,U.S Dollar,US Gallon,2026-09-10
Alabama,AL,Huntsville,3.8491,3.8222,0.026899999999999924,4.3322,4.3047,0.027499999999999858,4.7065,4.691,0.015500000000000291,5.6156,5.575,0.040599999999999525,U.S Dollar,US Gallon,2026-09-10
Alabama,AL,Mobile,3.8727,3.8446,0.028100000000000236,4.392,4.3533,0.0387000000000004,4.7611,4.7382,0.02289999999999992,5.7825,5.7167,0.06579999999999941,U.S Dollar,US Gallon,2026-09-10
Alabama,AL,Montgomery,3.9017,3.877,0.024700000000000166,4.3826,4.3585,0.024099999999999788,4.8422,4.8006,0.04159999999999986,5.6833,5.6529,0.030400000000000205,U.S Dollar,US Gallon,2026-09-10
Alabama,AL,Russell County,3.8726,3.8605,0.012099999999999778,4.3619,4.3603,0.001600000000000712,4.8357,4.8365,-0.0007999999999999119,5.6755,5.6461,0.02940000000000076,U.S Dollar,US Gallon,2026-09-10
Alabama,AL,Tuscaloosa,3.8531,3.832,0.02110000000000012,4.3299,4.316,0.013900000000000468,4.7602,4.7276,0.032600000000000406,5.6871,5.6548,0.03230000000000022,U.S Dollar,US Gallon,2026-09-10
Arkansas,AR,Fayetteville-Springdale-Rogers,4.0348,3.943,0.09179999999999966,4.4479,4.3648,0.08309999999999995,4.731,4.7032,0.027800000000000047,5.6384,5.5579,0.0804999999999998,U.S Dollar,US Gallon,2026-09-10
Arkansas,AR,Fort Smith (AR only),3.9719,3.8487,0.1232000000000002,4.413,4.3138,0.09920000000000062,4.8178,4.7579,0.05989999999999984,5.6377,5.5751,0.06259999999999977,U.S Dollar,US Gallon,2026-09-10
Arkansas,AR,Hot Springs,3.8328,3.7743,0.058499999999999996,4.4422,4.4058,0.036399999999999544,4.8409,4.7805,0.06040000000000045,5.6522,5.5665,0.08570000000000011,U.S Dollar,US Gallon,2026-09-10
Arkansas,AR,Jonesboro,3.9146,3.8403,0.07430000000000003,4.3195,4.1766,0.14290000000000003,4.7138,4.6966,0.017199999999999882,5.7251,5.7,0.025100000000000122,U.S Dollar,US Gallon,2026-09-10
